พ.ศ.,เม.ย.,พ.ค.,มิ.ย.,ก.ค.,ส.ค.,ก.ย.,ต.ค.,พ.ย.,ธ.ค.,ม.ค.,ก.พ.,มี.ค.,"รวม
(ล้าน ลบ.ม.)",station_id,station_name,source_file
2555,23.75,204.28,168.87,257.04,455.76,758.75,275.90,115.94,58.68,15.00,19.74,14.62,"2,368.32",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2556,15.27,18.90,15.47,24.94,352.32,400.88,221.50,83.72,34.79,13.24,5.32,3.37,"1,189.74",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2557,7.66,84.59,38.16,252.60,356.44,724.71,191.45,106.28,33.44,29.22,14.06,6.37,"1,844.96",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2558,10.17,7.95,6.00,26.39,164.18,229.54,163.19,49.78,30.72,7.66,4.88,0.62,701.10,Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2559,0.65,10.77,48.74,161.52,560.97,676.31,319.12,121.18,32.25,21.68,5.51,3.39,"1,962.09",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2560,35.64,82.16,78.45,558.89,401.76,673.69,729.59,139.20,42.23,23.09,7.89,12.03,"2,784.63",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2561,68.83,105.37,83.96,369.22,542.34,537.61,216.87,72.25,22.65,18.57,7.29,5.38,"2,050.34",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2562,5.34,8.94,13.03,3.91,717.22,442.73,59.42,24.62,9.08,3.40,1.70,1.00,"1,290.40",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2563,1.95,5.47,7.24,6.89,451.55,190.01,88.70,23.14,5.14,4.68,7.41,6.64,798.81,Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2564,17.57,37.61,53.89,50.52,151.10,197.47,298.08,75.32,7.02,13.82,11.85,16.79,931.06,Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2565,15.10,148.84,35.56,256.59,676.42,596.69,388.28,67.49,28.17,13.57,7.78,5.36,"2,239.85",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2566,2.98,38.11,15.46,26.71,101.44,371.12,488.16,108.87,27.83,15.13,9.99,5.00,"1,195.81",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2567,3.74,51.60,74.30,129.18,"1,314.93","1,126.10",428.07,78.86,,,,,"3,206.79",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
ค่าเฉลี่ย,19.76,85.93,78.87,154.19,546.20,637.54,286.60,97.08,33.88,17.26,11.68,14.19,"1,982.70",Y.1C,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Y.1C บ้านน ้าโค้ง อ.เมือง จ.แพร่,trend_Y.1C.pdf
2537,0.00,1.52,579.86,"1,239.19","1,921.45","5,648.75","4,297.71",717.47,280.64,1.04,0.47,1.68,"14,689.78",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2538,54.78,121.09,188.87,"1,217.68","3,431.55","4,036.39","5,541.09","2,710.07",316.96,63.20,28.04,29.04,"17,738.75",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2539,98.58,187.75,533.69,832.25,798.55,"3,424.98","7,219.97","5,788.80","2,466.89",306.16,120.10,118.28,"21,896.01",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2540,236.78,275.14,524.19,"2,293.53","3,609.88","2,562.28","2,424.21",893.16,546.48,185.50,47.04,83.98,"13,682.17",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2541,33.33,77.06,451.85,649.77,653.05,"1,421.18",817.54,415.07,313.75,30.89,18.77,15.83,"4,898.11",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2542,80.47,480.90,"1,229.04","1,638.71","1,539.69","1,619.96","2,956.00","2,194.34",954.37,144.93,96.86,168.39,"13,103.67",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2543,312.98,"1,526.13","3,866.14","8,063.88","7,037.63","10,488.57","6,247.37","2,663.93",777.64,179.33,121.08,190.34,"41,475.02",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2544,330.39,364.44,749.43,"1,939.85","4,015.61","10,226.72","6,799.72","4,675.75","1,223.86",399.17,313.80,300.84,"31,339.59",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2545,312.03,417.66,781.79,"1,213.62","2,984.62","10,636.31","11,826.55","4,298.70","1,369.61",383.62,321.24,395.28,"34,941.03",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2546,362.74,306.74,762.96,560.95,"1,637.45","5,389.72","4,800.95","1,046.39",475.18,167.31,177.59,138.67,"15,826.65",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2547,148.48,528.23,"1,416.51","1,765.74","7,662.26","5,494.65","1,729.34",191.85,81.12,25.42,103.08,102.99,"19,249.66",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2548,144.81,181.22,212.22,660.61,"2,127.73","4,599.81","3,785.83","1,499.43",870.38,140.50,87.75,108.95,"14,419.24",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2549,188.40,270.30,303.51,657.51,"1,975.82","2,979.56","8,063.34","4,005.49",549.29,129.50,73.89,103.17,"19,299.79",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2550,125.87,408.87,378.43,169.99,"2,254.02","3,914.05","6,900.03","4,903.29",653.47,224.31,159.70,131.75,"20,223.79",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2551,240.26,937.16,"1,655.39","1,307.11","1,661.01","3,210.81","6,973.52","5,742.85","3,272.18",503.06,168.72,114.84,"25,786.91",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2552,246.11,575.94,925.34,"1,852.59","2,465.16","4,683.48","6,865.26","2,766.10",698.03,65.65,62.09,50.03,"21,255.77",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2553,81.29,217.67,148.67,215.82,"1,810.16","5,718.16","6,061.63","6,137.94","1,966.02",78.75,72.32,65.87,"22,574.29",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2554,113.01,774.40,714.57,739.93,"3,805.92","8,751.28","11,411.02","8,672.66","1,528.76",342.58,226.80,263.52,"37,344.46",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2555,216.95,419.13,718.76,471.14,544.06,"2,479.16","1,474.76",371.43,103.08,45.38,27.30,39.88,"6,911.03",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2556,47.36,107.75,154.28,265.51,"1,475.54","3,618.52","8,267.01","4,477.81",839.64,170.23,43.89,38.64,"19,506.17",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2557,28.03,62.60,457.38,"1,518.52","3,469.16","3,351.94","2,335.14","1,548.85",623.81,64.37,41.64,41.14,"13,542.58",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2558,51.29,44.95,73.03,249.65,651.21,"1,409.33","2,688.17",592.43,37.34,37.02,34.67,37.05,"5,906.14",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2559,16.04,30.26,182.13,"1,585.73",529.59,"3,225.27","5,370.02","2,989.18",955.84,144.12,127.96,160.36,"15,316.48",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2560,229.48,546.00,"2,161.90","2,739.23","7,028.08","6,470.50","6,780.02","4,344.45","1,055.46",225.42,204.42,236.82,"32,021.78",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2561,275.40,545.05,653.96,"1,573.52","3,377.76","3,270.72",810.35,110.68,103.38,158.63,102.90,13.87,"10,996.21",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2562,8.07,43.30,25.14,50.75,374.22,"9,617.18","1,650.32",100.03,126.25,30.78,28.43,30.46,"12,084.94",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2563,56.64,59.11,74.82,101.57,565.44,994.12,"3,572.12","3,568.84",676.18,45.16,28.93,37.90,"9,780.83",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2564,39.54,287.32,293.22,324.12,348.07,"2,537.27","6,596.47","6,936.97","1,695.56",209.25,194.73,120.17,"19,582.69",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2565,385.60,976.73,"1,279.98","1,653.46","4,135.78","6,919.36","14,551.69","6,896.95","1,541.23",415.45,424.31,417.67,"39,598.21",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2566,66.87,174.61,344.62,728.34,"1,606.91","4,263.43","7,063.07","3,957.22",914.69,820.08,63.60,40.32,"19,939.84",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2567,25.89,298.04,521.29,"1,780.96","2,266.88","2,999.57","4,090.63","1,123.72",,,,,"13,106.99",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
ค่าเฉลี่ย,151.05,364.97,728.06,"1,276.01","2,516.58","4,765.45","5,529.34","3,173.94",900.57,191.23,117.40,119.92,"19,831.05",M.7,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี M.7 สะพานเสรีประชาธิปไตย อ.วารินช้าราบ จ.อุบลราชธานี,trend_M.7.pdf
2537,30.87,57.99,114.14,117.99,608.17,735.96,288.46,162.96,141.69,64.16,23.91,24.96,"2,371.27",P.1,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี P.1 สะพานนวรัฐ อ.เมือง จ.เชียงใหม่,trend_P.1.pdf
2538,36.44,76.18,60.02,133.71,497.13,644.37,288.97,143.49,86.63,40.11,55.68,33.42,"2,096.15",P.1,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี P.1 สะพานนวรัฐ อ.เมือง จ.เชียงใหม่,trend_P.1.pdf
