date,nonglu_price,hommali_price,agri_prod_index,crops_prod_index,paddy_prod_index,nonglu_prod_index,hommali_prod_index,agri_price_index,crops_price_index,paddy_price_index,nonglu_price_index,hommali_price_index,agri_export_value,rice_export_value,rice_export_amount,inflation,cpi_rice,pol_rate,neer,reer,sirikit_water,bhumibol_water,fertilizer_1,fertilizer_2,fertilizer_3,fertilizer_4,fertilizer_5,fertilizer_6,water_station_B10,water_station_C13,water_station_C2,water_station_G8,water_station_K10,water_station_K11A,water_station_Kgt3,water_station_Kh103,water_station_Kh58A,water_station_Kh72,water_station_M6A,water_station_M7,water_station_N1,water_station_N67,water_station_Ny1B,water_station_P1,water_station_P17,water_station_S4B,water_station_Sw5A,water_station_Y17,water_station_Y1C
2010-06-01,7956.0,12803.0,100.50642021171974,91.0001857922672,59.425469938042816,110.73368340491099,0.0,152.1615492542087,167.73071972819034,146.92873859799786,119.56717763751126,166.61533456241187,1295.71,407.5,721388.95,88.44,0.16,1.25,101.79,101.36,155.0,34.0,7920.875,12558.1512345679,15002.394736842105,14590.666666666666,17664.798469387755,18807.54411764706,39.32,157.85,541.43,8.11,290.89,446.21,39.55,0.8,21.96,2.26,0.57,148.67,47.62,269.45,13.86,40.47,275.26,1.77,27.1,0.0,1.47
2010-07-01,8189.0,13125.0,97.85034543537593,90.2644152272555,46.8602312671747,87.31956211419629,0.0,154.39636244769457,170.1431063053463,155.6250398618772,123.06883077847911,170.80576943932326,1130.6,303.6,530883.51,88.57,0.96,1.5,100.37,100.07,635.0,157.0,8029.583333333334,12533.786796536797,15269.967592592593,14618.0,17576.361904761907,18856.38725490196,29.37,166.1,552.94,11.18,163.11,459.26,173.83,3.71,104.95,16.57,0.22,215.82,482.61,279.65,29.32,77.48,274.52,34.09,86.22,0.0,36.36
2010-08-01,8220.0,13528.0,105.55350246600783,97.03996493091095,45.99356258943699,85.70460786852321,0.0,155.03201536568739,171.46179049756958,162.10476042434868,123.53471596032462,176.05031992191735,1227.51,353.39,625944.3,88.79,1.81,1.75,101.12,100.94,2288.0,1124.0,8051.098484848485,12472.844696969696,15610.875816993464,14673.0,17871.62857142857,19381.70588235294,36.11,1725.36,2596.82,188.2,181.06,446.14,617.3,97.52,481.62,66.78,243.22,1810.16,1566.79,1716.94,94.31,297.56,904.99,172.98,254.4,463.13,725.23
2010-09-01,8492.0,13895.0,104.84421133670705,94.53641751658434,54.00359122293826,100.45799310701058,0.0,156.02742196255699,173.42163596254076,166.10070714084165,127.62248271716261,180.82637457976358,1379.48,476.61,867251.93,88.72,0.75,1.75,103.13,102.73,1761.0,1509.0,7967.055555555556,12119.760822510823,15380.143790849674,14566.666666666666,17731.69761904762,19143.583333333332,37.19,3989.35,4266.4,212.76,211.86,462.91,892.2,101.88,446.2,65.63,722.74,5718.16,1142.81,2805.12,74.67,443.0,1209.88,221.96,401.7,816.19,619.59
2010-10-01,8184.0,14070.0,99.43821751994903,89.64846334325723,68.86668528341079,103.15460551409544,22.50390750243388,157.96474476993734,175.89975878587154,164.8638039991964,122.9936880072137,183.10378483895454,1369.63,479.78,829127.09,88.74,0.25,1.75,103.67,102.77,513.0,2067.0,7575.110119047618,12249.936464803312,14511.200727513227,13950.88888888889,17359.10193452381,18724.382783882786,238.82,5480.47,5458.8,153.61,184.8,905.0,1217.4,30.02,317.77,42.97,1380.62,6061.63,285.29,2391.3,71.96,238.47,1978.48,166.62,219.52,851.21,144.53
2010-11-01,8229.0,13184.0,228.56927714669152,261.93364235161187,531.2887039773626,265.3134005720617,846.4710323464566,162.01233456550747,182.2470619732839,160.94640237337768,123.66997294860235,171.57358204099336,1591.01,615.54,915025.79,88.93,0.3,1.75,104.26,103.17,207.0,427.0,7899.632936507936,12348.29704696524,14284.71236915819,10548.0,17442.975694444445,19116.035714285714,9.34,3779.43,4253.65,91.05,340.61,269.64,188.13,2.72,49.99,27.54,2640.62,6137.94,115.85,1799.33,25.93,121.54,344.44,18.93,98.63,696.34,49.65
2010-12-01,8415.0,12837.0,172.48161850353043,194.695278430056,306.96350840829916,153.29053988470758,489.06689698061854,168.66756751051713,190.73942494684007,156.9295363740382,126.46528403967538,167.0578028413404,1810.82,683.4,1121769.64,89.07,0.56,2.0,104.2,102.97,191.0,126.0,7677.777777777778,12773.583333333334,13888.186274509804,15737.0,17161.393115942028,18829.0,9.12,261.55,1386.39,30.64,250.44,507.52,47.85,1.17,20.46,18.05,315.06,1966.02,72.39,671.71,21.37,39.56,448.07,9.47,61.51,140.62,20.16
2011-01-01,8543.0,12511.0,121.12229377369113,124.1118821952583,42.77024209444208,71.2987075197478,7.927348418455804,182.33871973675997,208.6497836059727,156.0661108444474,128.38893898406974,162.81531287279034,1821.7,519.2,855522.66,89.56,-0.12,2.25,101.73,100.28,122.0,23.0,7718.0,13315.5,13791.75,15764.333333333334,17123.25,18779.0,6.95,184.46,1351.78,3.83,218.0,245.95,18.11,0.94,12.08,8.42,6.7,78.75,38.69,707.79,37.38,22.53,511.11,2.75,45.32,11.3,16.84
2011-02-01,8903.0,12304.0,103.54620182358032,103.01087486775049,29.17977505157711,54.37372183605282,0.0,194.03678887630068,222.808043569776,159.51952454741505,133.79921851517886,160.12146188049016,1938.73,484.61,830689.92,89.92,-0.25,2.25,100.78,99.52,105.0,5.0,7740.75,13676.25,14194.75,15744.0,17459.5,19070.75,10.03,160.75,1366.09,2.2,438.04,365.89,13.43,1.33,6.41,3.66,0.88,72.32,13.56,716.57,34.86,14.14,492.89,1.23,28.32,9.64,5.5
2011-03-01,8384.0,11821.0,106.59065642541059,102.88862914890002,77.01250846024567,143.50544874017936,0.0,175.68005281819447,196.87138484296398,156.04392719872655,125.99939885782989,153.83580956512304,2364.84,663.98,1178085.88,90.36,-0.06,2.5,101.21,100.0,122.0,157.0,7696.75,13989.5,14257.5,14974.0,17475.5,19337.75,16.76,429.5,1621.24,4.07,301.16,392.77,24.54,3.48,10.83,4.12,0.0,65.87,23.06,854.04,84.08,39.4,413.3,4.47,31.58,198.34,11.51
2011-04-01,8026.0,12113.0,109.0502020153077,109.72678135268332,133.55173097121204,248.8608859292616,0.0,185.50511898117642,208.34174653928778,154.56076556161102,120.61917643522693,157.63583125474457,1615.66,502.57,892677.0,91.6,-0.03,2.75,101.23,100.99,135.0,245.0,7776.5,14038.5,14481.5,15855.0,17787.0,19322.0,26.19,259.19,967.74,10.63,309.16,272.19,17.4,3.3,11.85,4.79,1.58,113.01,45.49,444.74,30.4,99.44,332.81,3.23,58.15,118.89,33.54
2011-05-01,7982.0,12202.0,109.08576542679,104.09941537929764,82.92948136243088,154.53116220528338,0.0,177.21851472621924,195.9675745227592,154.17407363348283,119.95792004809137,158.79405704370456,2052.19,714.54,1303447.56,91.91,0.07,2.75,100.11,99.89,526.0,1018.0,7991.25,14160.5,14180.5,15809.0,17822.5,19337.25,31.46,1483.44,2110.4,84.76,260.91,253.45,82.2,4.36,77.12,16.97,63.06,774.4,240.68,972.23,40.85,225.25,1007.9,35.08,113.93,473.07,457.95
2011-06-01,8591.0,12287.0,97.49825277656734,85.85511095633684,47.13948629507904,87.83992716779079,0.0,174.39191711133827,192.75256513029797,160.23170911806156,129.11030958821763,159.9002277410259,1848.56,613.74,1098049.03,92.03,-0.07,3.0,99.02,98.8,1238.0,929.0,8365.5,14888.0,14644.0,16217.0,18238.5,19431.75,33.18,1972.17,2769.77,43.5,246.2,317.42,160.34,12.6,117.78,28.88,148.88,714.57,737.23,1612.28,101.86,197.51,748.05,33.16,146.5,548.2,587.21
2011-07-01,8993.0,12471.0,98.49528972627152,89.16400618096712,36.58196951246495,68.16700371986684,0.0,167.35677513357857,183.41781585740182,165.97085456993767,135.15178839795612,162.29476195640385,1899.1,563.44,968243.04,92.2,0.32,3.25,99.89,99.68,1946.0,961.0,8640.5,15437.0,15215.5,16259.333333333334,18009.75,19520.0,22.92,2370.49,3122.67,73.29,479.66,347.44,523.78,11.44,150.87,40.77,59.41,739.93,1226.63,2026.98,220.84,228.8,848.97,42.48,288.66,642.54,591.94
2011-08-01,9523.0,12942.0,114.13918078366308,106.30017412606749,64.64660079071083,120.46276171859938,0.0,168.94314646785753,184.81241774957837,171.62063789706818,143.11692215208896,168.42424899685497,2067.74,590.26,1012703.72,92.6,0.16,3.5,100.09,100.25,3096.0,2646.0,9465.5,16424.25,15872.0,16501.0,18368.25,19494.5,67.36,4253.37,5550.03,341.41,1260.92,1208.71,1105.99,126.35,466.65,118.75,299.96,3805.92,1652.42,3568.08,238.62,615.38,2083.73,196.94,741.04,1995.92,1791.25
2011-09-01,9949.0,13275.0,119.20574737604015,112.63040903339257,102.45759385610252,190.5887988943022,0.0,170.17726944440224,187.0144051465486,173.24703761712735,149.51908626390141,172.75783537577266,1821.46,447.23,696180.46,92.28,-0.01,3.5,100.15,99.83,2321.0,2877.0,9816.0,16624.75,15830.0,16373.333333333334,18675.75,19539.25,44.83,8286.45,9756.46,402.2,987.57,1122.3,1501.9,201.24,867.9,115.56,1004.69,8751.28,1233.83,3912.81,279.73,749.02,3323.11,340.23,805.38,3136.53,951.37
2011-10-01,10217.415795651685,14265.189714696204,104.20216947625282,94.52961923371261,50.65116119964156,75.90352123042359,16.521369349208097,162.27297177761537,178.25673372070682,177.23864728313686,153.55298761123663,185.6439394603128,1950.81,457.14,718110.56,92.46,0.57,3.5,99.44,99.02,1031.0,2813.0,9892.25,16683.75,15907.0,16338.0,18751.0,19647.75,60.71,9254.55,11719.6,243.88,723.9,1516.87,1393.12,65.94,377.6,63.63,3317.93,11411.02,483.84,3903.76,124.65,476.33,4330.96,185.66,455.75,3155.32,549.4
2011-11-01,10305.0,15219.0,297.46556729545455,354.87905460106225,728.8756838737715,363.983809245598,1161.274741890897,155.01644135801172,168.93555212717263,177.41841027240505,154.8692515779982,198.056609912157,1691.93,485.33,661438.35,92.66,0.52,3.25,99.65,99.32,365.0,670.0,10211.25,17022.75,16143.25,16312.0,18648.5,19637.5,17.77,5816.5,6106.36,138.99,484.92,616.12,132.09,4.39,51.03,42.44,1633.59,8672.66,193.82,1983.1,22.62,181.26,980.77,21.03,184.11,810.48,119.16
2011-12-01,10322.0,15004.0,143.40462325504188,150.4078086318222,83.16830933881513,41.532347300669095,132.50717385388998,156.1528139212172,169.87665210285678,177.79325997693022,155.12473700030057,195.25864873657952,1664.1,390.25,496400.81,92.22,0.61,3.25,99.57,98.65,249.0,395.0,10720.0,17252.5,16230.75,18060.0,18635.0,19900.0,15.31,930.8,2169.02,85.15,534.42,840.91,36.25,1.64,18.24,28.38,187.43,1528.76,107.71,826.91,37.02,100.45,782.87,8.66,94.63,145.28,47.47
2012-01-01,9641.0,15201.0,123.63977687517358,127.3908319825628,20.95741543325225,34.936361361851496,3.884400133224934,157.34418117289306,172.2653404482333,172.0937588118071,144.8902915539525,197.82236199978306,1419.26,313.04,440334.28,92.58,0.3,3.0,92.55,91.4,216.0,285.0,9831.771064301553,17245.71153846154,16094.913888888888,16992.168674698794,18814.230252791946,20156.909581646425,19.16,1286.46,2782.9,16.59,438.93,806.16,22.84,0.85,15.5,14.16,12.5,342.58,74.68,1132.7,42.36,65.53,1565.65,3.76,67.44,180.43,26.31
2012-02-01,9645.0,15024.0,121.42260575416253,123.77786201647056,35.036026453055726,65.28628658828804,0.0,160.6262155789063,177.90063776656328,170.70314475561977,144.95040577096484,195.51892419477275,1639.17,400.24,608880.64,92.92,0.35,3.0,94.25,93.54,143.0,75.0,9871.157407407409,16965.328703703704,16440.30311405933,17112.487922705313,18342.721019190285,19842.17672413793,25.79,1809.61,3105.43,9.76,563.68,808.87,13.41,1.63,10.23,7.37,22.17,226.8,45.81,1384.38,34.44,47.53,1722.38,5.44,45.63,214.44,25.09
2012-03-01,9921.0,14770.0,121.41505165135274,121.42201565465814,105.8684754301456,197.27578516526648,0.0,158.90839492400715,178.22674736508037,171.26832496168308,149.09828674481517,192.21342587571843,1440.13,308.76,436070.49,93.47,-0.25,3.0,95.29,94.7,120.0,5.0,9969.682158119658,16950.89066913315,16454.77083466106,17126.575342465752,18874.060917514882,20107.431773879143,30.13,1075.39,2522.54,15.78,728.8,805.95,10.4,4.93,10.11,5.5,24.44,263.52,36.39,956.91,26.65,49.61,1453.59,5.78,39.46,211.75,19.49
2012-04-01,10000.0,14752.0,113.92862049556732,111.96544105949147,151.62589885016808,282.5403702615221,0.0,159.79436319666604,178.63184934868917,172.45523499602447,150.28554253080853,191.97917796334448,1382.68,341.96,510716.46,93.86,0.24,3.0,101.98,101.49,147.0,54.0,10776.207264957266,17242.28816078288,16472.74459211959,17105.37777777778,18788.75094832117,19862.146164021164,25.4,320.73,1426.24,4.88,891.83,854.13,13.7,2.23,12.02,12.3,63.72,216.95,57.25,493.48,30.01,51.72,978.51,4.79,37.2,4.8,23.75
2012-05-01,10242.0,14628.0,113.64808635141937,106.04537016221197,93.79671372853056,174.7812110407393,0.0,157.614402014159,174.68377012215058,173.6236255298327,153.9224526600541,190.3654701225463,1573.25,506.92,783856.39,94.23,-0.22,3.0,101.4,101.24,448.0,345.0,10758.0,17437.0,16547.0,17170.396825396827,18873.0,19862.0,28.08,538.09,1798.55,52.08,702.03,529.91,18.2,2.01,59.45,7.75,63.02,419.13,117.6,813.95,20.03,78.23,1021.97,12.68,53.51,209.6,204.28
2012-06-01,10467.0,14616.0,96.75128429890945,83.90744169688557,50.29496830517005,93.71986629590563,0.0,153.30569680417224,169.16084263595593,175.96757762290508,157.3038773669973,190.20930484763036,1182.81,305.0,425068.17,94.39,0.02,3.0,101.28,101.36,273.0,298.0,10854.598214285714,17713.562820880197,16683.99260665805,17259.5390070922,19009.663157529012,19915.76636904762,26.78,1032.5,1985.78,26.14,486.47,439.58,67.75,3.28,84.94,11.42,105.03,718.76,102.89,1256.44,34.97,68.89,457.29,13.95,56.83,435.46,168.87
2012-07-01,10326.0,14832.0,98.89553229175284,88.40948337942575,46.40476012873859,86.47083518117844,0.0,153.05740292051985,169.58963920086518,175.6030020707209,155.1848512173129,193.0202797961175,1403.25,401.18,593755.91,94.71,0.05,3.0,101.12,101.63,628.0,336.0,10798.9522417154,17445.72049722578,16669.139079874374,17225.810185185186,18977.51975108225,19864.516195001393,27.42,535.6,1561.04,24.41,818.29,692.36,166.29,39.09,57.59,45.02,5.51,471.14,340.03,1001.49,58.31,70.8,221.96,15.2,132.29,304.89,257.04
2012-08-01,9914.0,15369.0,111.74974144701237,108.39129864812105,80.03760492049601,149.1424268582814,0.0,148.33211971817084,161.81811979906553,173.41843656104587,148.99308686504358,200.0086758486064,1405.57,360.32,518501.27,95.09,-0.13,3.0,101.4,102.04,1291.0,674.0,10716.981792717088,17311.441401722142,16653.800451998984,17241.153846153844,19000.245746151995,19800.725859788363,45.73,683.76,1582.61,40.54,1702.53,1275.81,392.38,11.5,67.14,66.81,2.34,544.06,766.54,1020.63,94.82,89.7,245.23,60.47,301.24,395.29,455.76
2012-09-01,10584.0,15538.0,125.74931333071974,128.33974818895618,129.009401839098,239.9772504834508,0.0,149.94677174457112,164.06347050968395,180.36077068604837,159.06221821460775,202.20800347033938,1210.01,290.82,393907.63,95.4,0.08,3.0,101.93,102.63,1212.0,1518.0,9817.678571428572,17201.94910644911,16606.451919371175,17209.74358974359,19086.688086219336,19815.324074074077,42.35,3915.17,3830.8,146.99,1378.97,1563.27,1290.18,39.56,232.43,73.09,257.68,2479.16,612.6,1942.25,90.62,282.87,1311.32,238.75,384.62,649.77,758.75
2012-10-01,10123.0,15813.0,109.53569188950883,103.42413713835445,64.9112035311157,97.3352919052426,21.11698668331247,150.95849178934208,166.46437702945084,175.05754279351913,152.13405470393747,205.78679102049665,1600.79,590.55,871214.6,95.53,0.07,2.75,102.67,103.25,454.0,764.0,10752.04365079365,16969.253511778184,16651.4208967678,17199.533333333333,19013.938382702163,19664.72325562169,58.63,2637.95,2908.79,56.97,883.85,1519.89,930.23,2.45,62.72,70.05,493.03,1474.76,230.94,1541.36,48.19,108.29,644.54,34.08,190.23,670.29,275.9
2012-11-01,10160.0,15302.0,294.10686295755744,354.5797876258554,709.8240232486343,354.4698466313744,1130.9208519690037,148.11714058135672,161.46338810203414,172.13369901777963,152.69011121130146,199.136753063659,1481.37,466.96,663728.47,95.19,0.16,2.75,103.08,103.24,300.0,331.0,11058.29861111111,17184.13844927003,16531.443492169594,19434.81981981982,19048.804283351055,19988.301747782447,23.24,387.42,1288.28,64.98,616.11,797.78,80.46,1.79,15.48,46.12,160.08,371.43,149.73,633.71,27.85,75.53,421.31,8.59,113.46,210.45,115.94
2012-12-01,10221.0,15386.0,140.72661523260922,147.84839519329444,94.80782439500831,47.344854318887016,151.0517283529214,146.68388786733334,158.8241881448833,173.3622677004478,153.6068530207394,200.22990998807066,1451.68,341.79,475499.75,95.56,-0.08,2.75,103.41,103.69,211.0,119.0,11053.18181818182,16869.234701422203,16465.282826548453,19155.585585585588,18958.923199767713,19891.57738095238,19.47,238.48,1252.81,41.94,420.98,754.47,44.58,0.99,11.13,30.98,42.74,103.08,107.8,563.04,38.03,28.72,517.04,7.12,73.81,93.72,58.68
